2026-09-19T00:00:15Z ps[zerosum-ledger-proxy-1=Up 5 seconds (healthy);zerosum-ledger-order-service-1=Up 21 seconds (healthy);zerosum-ledger-instrument-service-1=Up 21 seconds (healthy);zerosum-ledger-ledger-service-1=Up 20 seconds (healthy);zerosum-ledger-fake-providers-1=Up 21 seconds (healthy);zerosum-ledger-postgres-1=Up 27 seconds (healthy);zerosum-ledger-otel-lgtm-1=Up 27 seconds (healthy);zerosum-ledger-kafka-1=Up 27 seconds (healthy);] stats[zerosum-ledger-proxy-1=0.00%,4.477MiB / 7.748GiB;zerosum-ledger-order-service-1=146.87%,323.4MiB / 768MiB;zerosum-ledger-instrument-service-1=56.03%,353.3MiB / 768MiB;zerosum-ledger-ledger-service-1=47.23%,324.1MiB / 768MiB;zerosum-ledger-fake-providers-1=15.52%,271.5MiB / 512MiB;zerosum-ledger-postgres-1=18.87%,137.1MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=5.78%,900.6MiB / 2GiB;zerosum-ledger-kafka-1=58.56%,875.4MiB / 1.5GiB;inspiring_roentgen=5.51%,68.43MiB / 7.748GiB;]
2026-09-19T00:11:29Z ps[wizardly_shamir=Up 7 seconds;zerosum-ledger-proxy-1=Up 11 minutes (healthy);zerosum-ledger-order-service-1=Up 11 minutes (healthy);zerosum-ledger-instrument-service-1=Up 11 minutes (healthy);zerosum-ledger-ledger-service-1=Up 11 minutes (healthy);zerosum-ledger-fake-providers-1=Up 11 minutes (healthy);zerosum-ledger-postgres-1=Up 11 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 11 minutes (healthy);zerosum-ledger-kafka-1=Up 11 minutes (healthy);] stats[wizardly_shamir=11.85%,45.37MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=17.30%,382.7MiB / 768MiB;zerosum-ledger-instrument-service-1=8.43%,374.3MiB / 768MiB;zerosum-ledger-ledger-service-1=5.58%,349.1MiB / 768MiB;zerosum-ledger-fake-providers-1=0.38%,279.2MiB / 512MiB;zerosum-ledger-postgres-1=50.05%,291.2MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=44.08%,1.196GiB / 2GiB;zerosum-ledger-kafka-1=88.17%,708.5MiB / 1.5GiB;]
2026-09-19T00:12:01Z ps[wizardly_shamir=Up 40 seconds;zerosum-ledger-proxy-1=Up 11 minutes (healthy);zerosum-ledger-order-service-1=Up 12 minutes (healthy);zerosum-ledger-instrument-service-1=Up 12 minutes (healthy);zerosum-ledger-ledger-service-1=Up 12 minutes (healthy);zerosum-ledger-fake-providers-1=Up 12 minutes (healthy);zerosum-ledger-postgres-1=Up 12 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 12 minutes (healthy);zerosum-ledger-kafka-1=Up 12 minutes (healthy);] stats[wizardly_shamir=10.69%,48.79MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=22.41%,385.7MiB / 768MiB;zerosum-ledger-instrument-service-1=10.02%,374MiB / 768MiB;zerosum-ledger-ledger-service-1=4.22%,348.7MiB / 768MiB;zerosum-ledger-fake-providers-1=1.65%,279.2MiB / 512MiB;zerosum-ledger-postgres-1=37.41%,283.1MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=25.77%,1.28GiB / 2GiB;zerosum-ledger-kafka-1=2.64%,621.6MiB / 1.5GiB;]
2026-09-19T00:12:33Z ps[focused_roentgen=Up 11 seconds;zerosum-ledger-proxy-1=Up 12 minutes (healthy);zerosum-ledger-order-service-1=Up 12 minutes (healthy);zerosum-ledger-instrument-service-1=Up 12 minutes (healthy);zerosum-ledger-ledger-service-1=Up 12 minutes (healthy);zerosum-ledger-fake-providers-1=Up 12 minutes (healthy);zerosum-ledger-postgres-1=Up 12 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 12 minutes (healthy);zerosum-ledger-kafka-1=Up 12 minutes (healthy);] stats[focused_roentgen=12.21%,47.11MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=17.46%,388.2MiB / 768MiB;zerosum-ledger-instrument-service-1=7.64%,374.8MiB / 768MiB;zerosum-ledger-ledger-service-1=4.63%,349.1MiB / 768MiB;zerosum-ledger-fake-providers-1=0.10%,279.3MiB / 512MiB;zerosum-ledger-postgres-1=30.60%,283.3MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=13.99%,1.336GiB / 2GiB;zerosum-ledger-kafka-1=2.76%,622.4MiB / 1.5GiB;]
2026-09-19T00:13:05Z ps[sleepy_mcclintock=Up 13 seconds;zerosum-ledger-proxy-1=Up 12 minutes (healthy);zerosum-ledger-order-service-1=Up 13 minutes (healthy);zerosum-ledger-instrument-service-1=Up 13 minutes (healthy);zerosum-ledger-ledger-service-1=Up 13 minutes (healthy);zerosum-ledger-fake-providers-1=Up 13 minutes (healthy);zerosum-ledger-postgres-1=Up 13 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 13 minutes (healthy);zerosum-ledger-kafka-1=Up 13 minutes (healthy);] stats[sleepy_mcclintock=9.93%,49.68MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.543MiB / 7.748GiB;zerosum-ledger-order-service-1=12.98%,393.6MiB / 768MiB;zerosum-ledger-instrument-service-1=6.55%,374.6MiB / 768MiB;zerosum-ledger-ledger-service-1=4.24%,348.9MiB / 768MiB;zerosum-ledger-fake-providers-1=0.47%,279.6MiB / 512MiB;zerosum-ledger-postgres-1=25.44%,378.2MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=12.10%,1.337GiB / 2GiB;zerosum-ledger-kafka-1=2.83%,623.8MiB / 1.5GiB;]
2026-09-19T00:13:37Z ps[sleepy_mcclintock=Up 45 seconds;zerosum-ledger-proxy-1=Up 13 minutes (healthy);zerosum-ledger-order-service-1=Up 13 minutes (healthy);zerosum-ledger-instrument-service-1=Up 13 minutes (healthy);zerosum-ledger-ledger-service-1=Up 13 minutes (healthy);zerosum-ledger-fake-providers-1=Up 13 minutes (healthy);zerosum-ledger-postgres-1=Up 13 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 13 minutes (healthy);zerosum-ledger-kafka-1=Up 13 minutes (healthy);] stats[sleepy_mcclintock=10.14%,48.47MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=14.96%,398.3MiB / 768MiB;zerosum-ledger-instrument-service-1=6.27%,374.1MiB / 768MiB;zerosum-ledger-ledger-service-1=3.87%,349MiB / 768MiB;zerosum-ledger-fake-providers-1=0.12%,279.7MiB / 512MiB;zerosum-ledger-postgres-1=25.31%,378.6MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=25.35%,1.349GiB / 2GiB;zerosum-ledger-kafka-1=2.57%,622.8MiB / 1.5GiB;]
2026-09-19T00:14:10Z ps[agitated_margulis=Up 17 seconds;zerosum-ledger-proxy-1=Up 13 minutes (healthy);zerosum-ledger-order-service-1=Up 14 minutes (healthy);zerosum-ledger-instrument-service-1=Up 14 minutes (healthy);zerosum-ledger-ledger-service-1=Up 14 minutes (healthy);zerosum-ledger-fake-providers-1=Up 14 minutes (healthy);zerosum-ledger-postgres-1=Up 14 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 14 minutes (healthy);zerosum-ledger-kafka-1=Up 14 minutes (healthy);] stats[agitated_margulis=25.53%,76.84MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=44.30%,405MiB / 768MiB;zerosum-ledger-instrument-service-1=18.83%,375.1MiB / 768MiB;zerosum-ledger-ledger-service-1=9.13%,349.7MiB / 768MiB;zerosum-ledger-fake-providers-1=0.25%,281.5MiB / 512MiB;zerosum-ledger-postgres-1=73.00%,376.7MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=222.12%,1.703GiB / 2GiB;zerosum-ledger-kafka-1=3.84%,623.9MiB / 1.5GiB;]
2026-09-19T00:14:42Z ps[nervous_khayyam=Up 18 seconds;zerosum-ledger-proxy-1=Up 14 minutes (healthy);zerosum-ledger-order-service-1=Up 14 minutes (healthy);zerosum-ledger-instrument-service-1=Up 14 minutes (healthy);zerosum-ledger-ledger-service-1=Up 14 minutes (healthy);zerosum-ledger-fake-providers-1=Up 14 minutes (healthy);zerosum-ledger-postgres-1=Up 14 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 14 minutes (healthy);zerosum-ledger-kafka-1=Up 14 minutes (healthy);] stats[nervous_khayyam=21.42%,76.18MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=29.60%,413.6MiB / 768MiB;zerosum-ledger-instrument-service-1=13.02%,375.3MiB / 768MiB;zerosum-ledger-ledger-service-1=8.71%,349.1MiB / 768MiB;zerosum-ledger-fake-providers-1=1.10%,281.8MiB / 512MiB;zerosum-ledger-postgres-1=55.52%,391.6MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=42.09%,1.754GiB / 2GiB;zerosum-ledger-kafka-1=3.15%,625.7MiB / 1.5GiB;]
2026-09-19T00:15:14Z ps[nervous_khayyam=Up 51 seconds;zerosum-ledger-proxy-1=Up 15 minutes (healthy);zerosum-ledger-order-service-1=Up 15 minutes (healthy);zerosum-ledger-instrument-service-1=Up 15 minutes (healthy);zerosum-ledger-ledger-service-1=Up 15 minutes (healthy);zerosum-ledger-fake-providers-1=Up 15 minutes (healthy);zerosum-ledger-postgres-1=Up 15 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 15 minutes (healthy);zerosum-ledger-kafka-1=Up 15 minutes (healthy);] stats[nervous_khayyam=17.94%,86.66MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=28.13%,424.4MiB / 768MiB;zerosum-ledger-instrument-service-1=11.92%,375.4MiB / 768MiB;zerosum-ledger-ledger-service-1=6.79%,350.1MiB / 768MiB;zerosum-ledger-fake-providers-1=0.14%,281.9MiB / 512MiB;zerosum-ledger-postgres-1=52.03%,396.9MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=6.90%,840.9MiB / 2GiB;zerosum-ledger-kafka-1=3.03%,626.5MiB / 1.5GiB;]
2026-09-19T00:15:46Z ps[trusting_feynman=Up 22 seconds;zerosum-ledger-proxy-1=Up 15 minutes (healthy);zerosum-ledger-order-service-1=Up 15 minutes (healthy);zerosum-ledger-instrument-service-1=Up 15 minutes (healthy);zerosum-ledger-ledger-service-1=Up 15 minutes (healthy);zerosum-ledger-fake-providers-1=Up 15 minutes (healthy);zerosum-ledger-postgres-1=Up 15 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 15 minutes (healthy);zerosum-ledger-kafka-1=Up 15 minutes (healthy);] stats[trusting_feynman=17.97%,74.32MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.535MiB / 7.748GiB;zerosum-ledger-order-service-1=39.34%,434MiB / 768MiB;zerosum-ledger-instrument-service-1=16.96%,375MiB / 768MiB;zerosum-ledger-ledger-service-1=9.87%,350.7MiB / 768MiB;zerosum-ledger-fake-providers-1=0.44%,282.2MiB / 512MiB;zerosum-ledger-postgres-1=167.37%,412.2MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=40.94%,1.725GiB / 2GiB;zerosum-ledger-kafka-1=3.49%,632.8MiB / 1.5GiB;]
2026-09-19T00:16:18Z ps[elated_sutherland=Up 24 seconds;zerosum-ledger-proxy-1=Up 16 minutes (healthy);zerosum-ledger-order-service-1=Up 16 minutes (healthy);zerosum-ledger-instrument-service-1=Up 16 minutes (healthy);zerosum-ledger-ledger-service-1=Up 16 minutes (healthy);zerosum-ledger-fake-providers-1=Up 16 minutes (healthy);zerosum-ledger-postgres-1=Up 16 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 16 minutes (healthy);zerosum-ledger-kafka-1=Up 16 minutes (healthy);] stats[elated_sutherland=24.02%,74.56MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.82MiB / 7.748GiB;zerosum-ledger-order-service-1=43.84%,443.4MiB / 768MiB;zerosum-ledger-instrument-service-1=19.37%,375.1MiB / 768MiB;zerosum-ledger-ledger-service-1=9.26%,339.9MiB / 768MiB;zerosum-ledger-fake-providers-1=1.04%,281.5MiB / 512MiB;zerosum-ledger-postgres-1=182.36%,265.1MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=10.19%,1.755GiB / 2GiB;zerosum-ledger-kafka-1=3.65%,642.8MiB / 1.5GiB;]
2026-09-19T00:16:50Z ps[elated_sutherland=Up 56 seconds;zerosum-ledger-proxy-1=Up 16 minutes (healthy);zerosum-ledger-order-service-1=Up 16 minutes (healthy);zerosum-ledger-instrument-service-1=Up 16 minutes (healthy);zerosum-ledger-ledger-service-1=Up 16 minutes (healthy);zerosum-ledger-fake-providers-1=Up 16 minutes (healthy);zerosum-ledger-postgres-1=Up 17 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 17 minutes (healthy);zerosum-ledger-kafka-1=Up 17 minutes (healthy);] stats[elated_sutherland=20.18%,86.05MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=26.77%,453.6MiB / 768MiB;zerosum-ledger-instrument-service-1=11.92%,379.2MiB / 768MiB;zerosum-ledger-ledger-service-1=7.79%,312.9MiB / 768MiB;zerosum-ledger-fake-providers-1=0.21%,281.5MiB / 512MiB;zerosum-ledger-postgres-1=72.77%,249.5MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.61%,165MiB / 2GiB;zerosum-ledger-kafka-1=3.02%,623MiB / 1.5GiB;]
2026-09-19T00:17:22Z ps[romantic_mclaren=Up 27 seconds;zerosum-ledger-proxy-1=Up 17 minutes (healthy);zerosum-ledger-order-service-1=Up 17 minutes (healthy);zerosum-ledger-instrument-service-1=Up 17 minutes (healthy);zerosum-ledger-ledger-service-1=Up 17 minutes (healthy);zerosum-ledger-fake-providers-1=Up 17 minutes (healthy);zerosum-ledger-postgres-1=Up 17 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 17 minutes (unhealthy);zerosum-ledger-kafka-1=Up 17 minutes (healthy);] stats[romantic_mclaren=17.90%,79.36MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=32.79%,465MiB / 768MiB;zerosum-ledger-instrument-service-1=12.82%,381.8MiB / 768MiB;zerosum-ledger-ledger-service-1=7.51%,318.6MiB / 768MiB;zerosum-ledger-fake-providers-1=1.28%,281.8MiB / 512MiB;zerosum-ledger-postgres-1=51.61%,252.5MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.73%,508MiB / 2GiB;zerosum-ledger-kafka-1=2.98%,627.8MiB / 1.5GiB;]
2026-09-19T00:17:54Z ps[gracious_pasteur=Up 29 seconds;zerosum-ledger-proxy-1=Up 17 minutes (healthy);zerosum-ledger-order-service-1=Up 18 minutes (healthy);zerosum-ledger-instrument-service-1=Up 18 minutes (healthy);zerosum-ledger-ledger-service-1=Up 17 minutes (healthy);zerosum-ledger-fake-providers-1=Up 17 minutes (healthy);zerosum-ledger-postgres-1=Up 18 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 18 minutes (unhealthy);zerosum-ledger-kafka-1=Up 18 minutes (healthy);] stats[gracious_pasteur=16.78%,79.31MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=25.04%,476MiB / 768MiB;zerosum-ledger-instrument-service-1=10.91%,383.9MiB / 768MiB;zerosum-ledger-ledger-service-1=6.38%,322MiB / 768MiB;zerosum-ledger-fake-providers-1=3.51%,282.5MiB / 512MiB;zerosum-ledger-postgres-1=50.29%,248.7MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=1.55%,525.1MiB / 2GiB;zerosum-ledger-kafka-1=2.78%,628.6MiB / 1.5GiB;]
2026-09-19T00:18:26Z ps[clever_raman=Up 1 second;zerosum-ledger-proxy-1=Up 18 minutes (healthy);zerosum-ledger-order-service-1=Up 18 minutes (healthy);zerosum-ledger-instrument-service-1=Up 18 minutes (healthy);zerosum-ledger-ledger-service-1=Up 18 minutes (healthy);zerosum-ledger-fake-providers-1=Up 18 minutes (healthy);zerosum-ledger-postgres-1=Up 18 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 18 minutes (unhealthy);zerosum-ledger-kafka-1=Up 18 minutes (healthy);] stats[clever_raman=44.70%,119.2MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=71.24%,492.1MiB / 768MiB;zerosum-ledger-instrument-service-1=30.66%,385.9MiB / 768MiB;zerosum-ledger-ledger-service-1=16.06%,324.5MiB / 768MiB;zerosum-ledger-fake-providers-1=2.96%,282.2MiB / 512MiB;zerosum-ledger-postgres-1=136.24%,253.8MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.79%,599.7MiB / 2GiB;zerosum-ledger-kafka-1=3.83%,631.3MiB / 1.5GiB;]
2026-09-19T00:18:59Z ps[heuristic_napier=Up 2 seconds;zerosum-ledger-proxy-1=Up 18 minutes (healthy);zerosum-ledger-order-service-1=Up 19 minutes (healthy);zerosum-ledger-instrument-service-1=Up 19 minutes (healthy);zerosum-ledger-ledger-service-1=Up 19 minutes (healthy);zerosum-ledger-fake-providers-1=Up 19 minutes (healthy);zerosum-ledger-postgres-1=Up 19 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 19 minutes (unhealthy);zerosum-ledger-kafka-1=Up 19 minutes (healthy);] stats[heuristic_napier=66.30%,129.5MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=128.04%,513MiB / 768MiB;zerosum-ledger-instrument-service-1=43.30%,388MiB / 768MiB;zerosum-ledger-ledger-service-1=21.11%,326.8MiB / 768MiB;zerosum-ledger-fake-providers-1=0.15%,282.3MiB / 512MiB;zerosum-ledger-postgres-1=358.41%,268.2MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=1.08%,624.4MiB / 2GiB;zerosum-ledger-kafka-1=41.03%,636.4MiB / 1.5GiB;]
2026-09-19T00:19:31Z ps[heuristic_napier=Up 34 seconds;zerosum-ledger-proxy-1=Up 19 minutes (healthy);zerosum-ledger-order-service-1=Up 19 minutes (healthy);zerosum-ledger-instrument-service-1=Up 19 minutes (healthy);zerosum-ledger-ledger-service-1=Up 19 minutes (healthy);zerosum-ledger-fake-providers-1=Up 19 minutes (healthy);zerosum-ledger-postgres-1=Up 19 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 19 minutes (unhealthy);zerosum-ledger-kafka-1=Up 19 minutes (healthy);] stats[heuristic_napier=59.96%,143.9MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=125.49%,526.9MiB / 768MiB;zerosum-ledger-instrument-service-1=45.42%,390.1MiB / 768MiB;zerosum-ledger-ledger-service-1=22.83%,330.7MiB / 768MiB;zerosum-ledger-fake-providers-1=0.22%,282.7MiB / 512MiB;zerosum-ledger-postgres-1=330.20%,267.3MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.99%,621.7MiB / 2GiB;zerosum-ledger-kafka-1=12.51%,641.1MiB / 1.5GiB;]
2026-09-19T00:20:03Z ps[nifty_taussig=Up 6 seconds;zerosum-ledger-proxy-1=Up 19 minutes (healthy);zerosum-ledger-order-service-1=Up 20 minutes (healthy);zerosum-ledger-instrument-service-1=Up 20 minutes (healthy);zerosum-ledger-ledger-service-1=Up 20 minutes (healthy);zerosum-ledger-fake-providers-1=Up 20 minutes (healthy);zerosum-ledger-postgres-1=Up 20 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 20 minutes (unhealthy);zerosum-ledger-kafka-1=Up 20 minutes (healthy);] stats[nifty_taussig=53.32%,130.8MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.582MiB / 7.748GiB;zerosum-ledger-order-service-1=105.71%,567.3MiB / 768MiB;zerosum-ledger-instrument-service-1=42.53%,393.6MiB / 768MiB;zerosum-ledger-ledger-service-1=20.90%,334.5MiB / 768MiB;zerosum-ledger-fake-providers-1=0.13%,282.8MiB / 512MiB;zerosum-ledger-postgres-1=240.21%,267MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=3.36%,636.7MiB / 2GiB;zerosum-ledger-kafka-1=5.65%,642.2MiB / 1.5GiB;]
2026-09-19T00:20:35Z ps[gracious_lamarr=Up 8 seconds;zerosum-ledger-proxy-1=Up 20 minutes (healthy);zerosum-ledger-order-service-1=Up 20 minutes (healthy);zerosum-ledger-instrument-service-1=Up 20 minutes (healthy);zerosum-ledger-ledger-service-1=Up 20 minutes (healthy);zerosum-ledger-fake-providers-1=Up 20 minutes (healthy);zerosum-ledger-postgres-1=Up 20 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 20 minutes (unhealthy);zerosum-ledger-kafka-1=Up 20 minutes (healthy);] stats[gracious_lamarr=57.58%,137.7MiB / 7.748GiB;zerosum-ledger-proxy-1=1.42%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=116.92%,588.4MiB / 768MiB;zerosum-ledger-instrument-service-1=45.27%,395.9MiB / 768MiB;zerosum-ledger-ledger-service-1=22.47%,371.8MiB / 768MiB;zerosum-ledger-fake-providers-1=0.14%,282.9MiB / 512MiB;zerosum-ledger-postgres-1=248.89%,274.1MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.96%,635.5MiB / 2GiB;zerosum-ledger-kafka-1=5.55%,655.2MiB / 1.5GiB;]
2026-09-19T00:21:08Z ps[gracious_lamarr=Up 40 seconds;zerosum-ledger-proxy-1=Up 20 minutes (healthy);zerosum-ledger-order-service-1=Up 21 minutes (healthy);zerosum-ledger-instrument-service-1=Up 21 minutes (healthy);zerosum-ledger-ledger-service-1=Up 21 minutes (healthy);zerosum-ledger-fake-providers-1=Up 21 minutes (healthy);zerosum-ledger-postgres-1=Up 21 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 21 minutes (unhealthy);zerosum-ledger-kafka-1=Up 21 minutes (healthy);] stats[gracious_lamarr=64.97%,149.5MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.578MiB / 7.748GiB;zerosum-ledger-order-service-1=113.40%,612.4MiB / 768MiB;zerosum-ledger-instrument-service-1=41.88%,401.1MiB / 768MiB;zerosum-ledger-ledger-service-1=20.35%,372.1MiB / 768MiB;zerosum-ledger-fake-providers-1=0.14%,283.1MiB / 512MiB;zerosum-ledger-postgres-1=205.92%,334.2MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=1.89%,624.5MiB / 2GiB;zerosum-ledger-kafka-1=6.31%,743.3MiB / 1.5GiB;]
2026-09-19T00:21:40Z ps[suspicious_mahavira=Up 11 seconds;zerosum-ledger-proxy-1=Up 21 minutes (healthy);zerosum-ledger-order-service-1=Up 21 minutes (healthy);zerosum-ledger-instrument-service-1=Up 21 minutes (healthy);zerosum-ledger-ledger-service-1=Up 21 minutes (healthy);zerosum-ledger-fake-providers-1=Up 21 minutes (healthy);zerosum-ledger-postgres-1=Up 21 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 21 minutes (unhealthy);zerosum-ledger-kafka-1=Up 21 minutes (healthy);] stats[suspicious_mahavira=58.39%,255.9MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.516MiB / 7.748GiB;zerosum-ledger-order-service-1=119.78%,722.1MiB / 768MiB;zerosum-ledger-instrument-service-1=32.25%,388.7MiB / 768MiB;zerosum-ledger-ledger-service-1=18.86%,360MiB / 768MiB;zerosum-ledger-fake-providers-1=1.40%,268.9MiB / 512MiB;zerosum-ledger-postgres-1=188.71%,413.7MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.79%,260.5MiB / 2GiB;zerosum-ledger-kafka-1=5.38%,789.6MiB / 1.5GiB;]
2026-09-19T00:22:12Z ps[recursing_cohen=Up 12 seconds;zerosum-ledger-proxy-1=Up 22 minutes (healthy);zerosum-ledger-order-service-1=Up 22 minutes (healthy);zerosum-ledger-instrument-service-1=Up 22 minutes (healthy);zerosum-ledger-ledger-service-1=Up 22 minutes (healthy);zerosum-ledger-fake-providers-1=Up 22 minutes (healthy);zerosum-ledger-postgres-1=Up 22 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 22 minutes (unhealthy);zerosum-ledger-kafka-1=Up 22 minutes (healthy);] stats[recursing_cohen=54.42%,254.7MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.699MiB / 7.748GiB;zerosum-ledger-order-service-1=95.03%,696.2MiB / 768MiB;zerosum-ledger-instrument-service-1=38.99%,343MiB / 768MiB;zerosum-ledger-ledger-service-1=19.36%,356.6MiB / 768MiB;zerosum-ledger-fake-providers-1=0.15%,235.6MiB / 512MiB;zerosum-ledger-postgres-1=182.84%,919MiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=1.09%,285.5MiB / 2GiB;zerosum-ledger-kafka-1=7.49%,840.4MiB / 1.5GiB;]
2026-09-19T00:22:44Z ps[recursing_cohen=Up 45 seconds;zerosum-ledger-proxy-1=Up 22 minutes (healthy);zerosum-ledger-order-service-1=Up 22 minutes (healthy);zerosum-ledger-instrument-service-1=Up 22 minutes (healthy);zerosum-ledger-ledger-service-1=Up 22 minutes (healthy);zerosum-ledger-fake-providers-1=Up 22 minutes (healthy);zerosum-ledger-postgres-1=Up 22 minutes (healthy);zerosum-ledger-otel-lgtm-1=Up 22 minutes (unhealthy);zerosum-ledger-kafka-1=Up 22 minutes (healthy);] stats[recursing_cohen=54.09%,397.8MiB / 7.748GiB;zerosum-ledger-proxy-1=0.00%,2.57MiB / 7.748GiB;zerosum-ledger-order-service-1=118.07%,703.5MiB / 768MiB;zerosum-ledger-instrument-service-1=40.59%,344.1MiB / 768MiB;zerosum-ledger-ledger-service-1=19.22%,357MiB / 768MiB;zerosum-ledger-fake-providers-1=2.05%,231.3MiB / 512MiB;zerosum-ledger-postgres-1=201.53%,1.425GiB / 1.5GiB;zerosum-ledger-otel-lgtm-1=0.83%,283.4MiB / 2GiB;zerosum-ledger-kafka-1=4.74%,883MiB / 1.5GiB;]
